Symbol,Gene_Symbol,CD11cC8_Y_F5_MACS,CD11cC8_Y_F4_MACS,CD11cC8_Y_F3_MACS,CD11cC8_O_F4_MACS,CD11cC8_O_F3_MACS,CD11cC8_O_F1_MACS,C8_Y_F6_MACS,C8_Y_F2_MACS,C8_Y_F1_MACS,C8_O_F7_MACS,C8_O_F4_MACS,C8_O_F2_MACS
ENSMUSG00000090707,Gm8237,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090708,Gm17196,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090709,Gm17173,0,0,0,0,0,0,0,0,0,0,1.672576037,0
ENSMUSG00000090710,Gm9513,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090713,Gm8127,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090714,Zscan4d,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090715,Vmn1r167,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090716,Gm3371,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090718,Gm17376,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090722,Gm8378,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090724,4930542C12Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090726,Gm17421,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090727,Gm3956,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090728,Gm17420,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090731,Gm2959,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090732,4930579O11Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090733,Rps27,29.63838789,7.190632906,22.96373359,3.338030419,13.19965257,20.09006743,14.63254747,20.9243967,13.10247919,2.200908139,7.646061884,12.3688751
ENSMUSG00000090736,Gm9593,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090737,Gm6788,0,13.42251476,0,0.238430744,4.297561303,8.675256388,12.60650243,14.02150295,0,0,3.584091508,0
ENSMUSG00000090738,Gm17727,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090740,Gm17079,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090742,Gm3008,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090743,Gm17213,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090744,Gm6871,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090747,Esp8,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090750,Gm21999,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090751,Vmn2r63,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090753,Rpl31-ps4,0,0,0,0.238430744,0,0,0,0,0,0,0,0
ENSMUSG00000090758,Gm17178,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090761,Gm17201,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090762,Vmn2r56,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090764,Gm3127,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090765,Ighv1-13,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090772,Gm2930,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090773,Vmn2r-ps69,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090774,Vmn2r74,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090777,Ccdc188,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090778,Gm3235,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090779,Gm17110,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090781,Igkv2-95-2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090782,Traj60,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090785,Gm17116,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090788,Gm9597,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090790,Gm17377,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090793,Gm6650,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090794,Vmn1r60,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090795,Gm7346,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090796,Gm3141,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090798,Gm8046,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090799,Klhl33,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090801,Gm4862,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090802,Gm8074,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090805,NoGeneName,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090806,Vmn2r70,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090808,Gm1758,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090812,Samd15,1.267952423,0,0,0,0,0.15219748,0,0,0,0,0,0.169436645
ENSMUSG00000090816,Gm6729,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090817,Gm4450,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090818,Trbj2-6,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090821,Gm8161,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090824,Olfr1344,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090827,Gm8297,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090839,Gm17094,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090840,1700092M07Rik,0,0.119843882,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090841,Myl6,19.81175661,38.70957381,40.9623356,1.669015209,22.10174384,1.369777324,25.88835321,21.14011213,7.663714241,99.26095706,53.04455432,12.3688751
ENSMUSG00000090843,Heatr4,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090849,Vmn2r-ps36,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090853,Gm17364,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090854,Gm4340,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090855,Gm17219,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090860,Gm17134,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090861,Arf4os,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090862,Rps13,10.61910154,18.81548944,19.70536599,24.55836665,19.18554153,16.43732789,9.67999294,10.57005607,6.922064476,8.803632555,48.02682621,38.46211846
ENSMUSG00000090863,A530084C06Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090864,Vmn2r40,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090865,Gm17074,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090868,Trav9d-4,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090872,Gm3239,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090873,Gm17112,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090874,Olfr733,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090877,Hspa1b,129.8066293,69.50945143,285.6502267,260.8432342,178.1953097,489.7714922,204.8556646,265.9771251,288.7489753,130.5138526,52.32773602,35.92056878
ENSMUSG00000090881,Gm6904,0,0.239687764,0,0,0,0,1.575812804,0,0,0,0,0
ENSMUSG00000090882,Gm17065,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090889,Gm17428,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090891,D6Ertd527e,1.267952423,0,0,0,0,0,0,7.765755478,0,0,0,0
ENSMUSG00000090892,Vmn2r41,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090894,Olfr110,0.633976212,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090897,Gm44501,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090900,Gm3326,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090907,C030017D09Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090919,Pabpc4l,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090925,1810064F22Rik,0,0,0.155160362,0.238430744,0,0.15219748,0,0,0,0,0,0
ENSMUSG00000090927,Gm17047,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090935,Synj2bp,28.37043547,61.71959911,32.27335532,1.669015209,29.31550746,17.50271026,37.36927507,77.65755478,73.42332676,0,40.85864319,40.15648491
ENSMUSG00000090936,Gm17705,0,0.119843882,0,0,0.153484332,0,0,0,0,0,0,0
ENSMUSG00000090939,Gm17147,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090941,Gm17212,0,0,0,0.238430744,0,0,0,0,0,0,0,0
ENSMUSG00000090942,F830016B08Rik,0,0,0,0,4.297561303,0,0,0,0,0,0,0
ENSMUSG00000090946,Ccdc71l,69.26190112,36.43254006,62.21930521,97.51817438,61.85418589,82.33883695,83.51807862,29.76872933,57.6014651,48.64006987,29.86742923,44.22296439
ENSMUSG00000090947,Gm3102,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090949,Vmn2r77,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090951,Olfr181,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090952,Gm17251,0.633976212,0.599219409,3.723848691,0.238430744,0,6.696689142,0,10.7857715,0,0,9.557577355,5.421972646
ENSMUSG00000090955,Gm17097,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090957,Gm7535,0,2.157189872,0,0,0,0.304394961,9.004644596,0,0,0,0.238939434,0
ENSMUSG00000090958,Lrrc32,0,0.119843882,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090961,Vmn2r8,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090963,Gm17655,2.060422688,0,0.155160362,0.238430744,0,0.15219748,0,0.21571543,8.899797184,0,0,0
ENSMUSG00000090964,Gm17206,0,0,0,0,0,0,0,0.21571543,0,0,0,0
ENSMUSG00000090965,Gm17203,0,2.876253163,0,0,0,0,0,0,0,0,3.10621264,0
ENSMUSG00000090966,Vmn2r116,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090967,Vmn2r61,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090968,Gm3978,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090975,Gm17162,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090981,Olfr718-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090987,Gm4781,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090989,Gm17042,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090990,Gm17197,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090991,Gm6647,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090994,Gm6153,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090996,Gm20458,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091002,Tcerg1l,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091003,Gm7244,0,0,0,0,0,0,0,0,0,0,0,0.169436645
ENSMUSG00000091004,Gm6872,0,0,0,3.814891907,1.227874658,0,0,0,0,0,0,0
ENSMUSG00000091005,Traj55,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091006,Vmn2r69,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091007,D630036H23Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091008,Gm17472,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091010,Gm17107,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091011,Gm17187,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091012,Vmn1r34,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091013,Vmn1r1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091014,Gm5244,6.181268063,0,0,0,0,0,0.225116115,0.21571543,0,25.53053441,0,0.169436645
ENSMUSG00000091016,Gm2878,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091017,Fam71a,9.82663128,13.66220252,15.82635694,16.21329061,12.43223091,0,0.225116115,4.961454888,33.37423944,0,13.61954773,15.41873471
ENSMUSG00000091019,Gm7502,0.792470265,0.119843882,0,0,0,0,0.225116115,0,0,0,0.238939434,0
ENSMUSG00000091020,Gm5828,0,1.438126581,0.155160362,7.629783815,1.534843322,0,0,5.824316608,0,0,0.238939434,0
ENSMUSG00000091021,Gm17300,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091022,Gm3115,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091027,Gm11107,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091028,Gm10722,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091031,Gm17063,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091034,Gm17660,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091037,Gm17661,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091039,Krtap20-2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091040,Gm9359,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091041,Gm17720,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091043,Glyatl3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091045,Vmn2r55,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091048,Gm8207,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091049,Gm1979,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091050,9330020H09Rik,0,3.475472571,0,0,0,0,0,0,6.180414711,0,0.955757735,0
ENSMUSG00000091053,Gm9742,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091055,Siglec15,0,0,0,0,0,0,0.225116115,0,0,0,0,0
ENSMUSG00000091058,Gm17538,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091059,Vmn2r14,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091060,7420461P10Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091061,4930445B16Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091071,1700030C10Rik,0,0.119843882,0,0,0,0,0,0,0,0,0,5.421972646
ENSMUSG00000091076,Vmn2r115,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091077,Gm21292,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091078,Gm17218,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091079,Gm17105,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091080,Prr23a1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091083,Gm4535,0,0,0,0,0,0,0,10.13862521,0,0,0,0
ENSMUSG00000091086,Rpl6l,0.792470265,0,0.155160362,0,0,0.15219748,0,0,0.247216588,0.220090814,0.477878868,0
ENSMUSG00000091087,Ighv8-14,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091089,A930018M24Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091091,Kcnmb3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091095,Gm17305,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091096,Gm17304,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091099,Gm17164,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091101,Gm4302,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091102,5830462I19Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091105,Mrto4-ps2,0,0,0,0,0,0.15219748,0,0,0,0,0,0
ENSMUSG00000091109,Gm17622,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091110,Gm2832,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091114,Gm3138,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091116,Gm7991,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091117,Gm9064,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091119,Ccdc152,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091122,Gm8247,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091123,Gm17181,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091129,Iqcf6,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091131,Gm7945,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091132,Gm17109,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091133,Gm17108,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091135,Lgals1-ps2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091140,Gm17124,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091142,Gm17175,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091144,Phf11c,19.1777804,11.98438818,13.96443259,0,6.292857622,22.22083215,0.225116115,3.451446879,17.79959437,0.220090814,11.23015339,3.727606194
ENSMUSG00000091146,Gm3077,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091147,4921509A06Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091148,Gm3182,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091149,Gm17020,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091151,Vmn1r224,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091154,Proscos,0.316988106,0.119843882,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091155,Serpine3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091157,Serpina3l-ps,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091159,Gm17545,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091160,Gm17133,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091163,Gm3962,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091165,Gm17036,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091172,Gm17120,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091174,Gm17677,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091175,9130204L05Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091177,Gm15494,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091183,Gm5141,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091184,Gm17059,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091185,Gm3278,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091189,Ear-ps3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091191,Gm17334,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091192,Sardhos,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091193,Gm17333,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091194,Gm19840,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091195,Gm17332,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091198,Gm5218,0.792470265,0.119843882,0,1.430584465,0.153484332,0,0,0,0,0,0.238939434,0
ENSMUSG00000091199,Gm2619,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091204,Gm7271,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091205,Vmn2r71,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091206,Vmn2r91,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091212,Krtap11-1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091215,Pate1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091216,Gm17208,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091221,Gm3084,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091223,Gm8775,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091227,Gm3755,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091228,Gm20390,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091230,Gm6970,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091233,Gm6434,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091237,Gm17114,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091238,Gm17103,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091239,Vmn2r76,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091243,Vgll3,0,0.119843882,0,0,0,2.130764727,0,0,0,0,0,0
ENSMUSG00000091248,Gm17689,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091255,Speer4e,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091259,Vmn2r110,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091260,Vmn2r19,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091264,Smim13,3.645363217,12.4637637,0,17.88230582,6.599826286,36.07080288,0,21.78725842,0,60.74506463,19.83197301,26.77098994
ENSMUSG00000091268,Igkv17-134,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091269,Gm6682,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091272,Gm17641,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091273,Gm6673,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091275,Gm3248,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091277,Gm1818,0,3.595316453,0,0,0,7.762071505,0,0,0,0,0,0
ENSMUSG00000091280,Gm17032,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091281,Gm8065,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091283,Gm17234,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091285,Gm17430,0.475482159,0.239687764,0.310320724,0.238430744,0,0.456592441,0.675348345,0,0,0.220090814,0,0.677746581
ENSMUSG00000091286,Gm3111,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091288,Gm17075,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091289,Gm17051,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091290,Gm3275,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091292,Gm3104,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091293,Gm6047,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091296,Gm4181,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091297,Gm8439,0,0,0,0,6.599826286,0,0,0,0,0.220090814,0,0
ENSMUSG00000091304,Speer6-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091305,Gm17100,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091306,Gm17606,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091307,Gm8895,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091311,Spata31d1b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091312,Gm17490,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091313,Fth-ps2,0,0,0.155160362,0,0,0,0,0,0,0,0,0
ENSMUSG00000091315,Gm17214,0,0,0,0,0.153484332,0,0,0,0,0,0,0
ENSMUSG00000091318,Gm5415,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091325,Gm3760,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091326,Traj54,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091329,1700112D23Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091336,Gm17157,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091337,Eid1,76.71112161,97.79260753,84.71755771,14.06741391,47.88711166,53.42131565,78.34040798,114.5448933,74.41219312,50.62088719,18.15939697,28.29591975
ENSMUSG00000091345,Col6a5,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091347,Gm10772,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091350,Vmn2r92,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091351,Gm17135,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091355,Gm17142,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091358,Speer5-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091361,Gm5277,0.316988106,0.359531645,0.930962173,1.430584465,0.460452997,0.456592441,1.350696689,0.43143086,0,0.880363255,0.238939434,0.677746581
ENSMUSG00000091363,Gm7701,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091366,Gm17040,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091367,Gm17711,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091368,Gm17085,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091370,5730435O14Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091373,Gm8810,0,0,0,0,0,0,0,0.21571543,0,0,0,0
ENSMUSG00000091375,Vmn2r15,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091376,Aadacl2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091378,Gm4219,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091381,Vmn2r83,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091382,Vmn1r18,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091383,Hist1h2al,0,0.359531645,0.930962173,0.238430744,0.153484332,0.15219748,0,0,0,0,0,0.33887329
ENSMUSG00000091386,Olfr443-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091387,Gcnt4,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091390,Gm17168,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091393,5330438I03Rik,0,0,0,0,0,0,0,0,0,0,0,2.202676387
ENSMUSG00000091396,Spanxn4,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091400,Gm6356,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091401,Gm9252,0,0,0,0,0.153484332,0,0,0,0,0,0,0
ENSMUSG00000091402,Rd3l,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091404,Gm3140,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091405,Hist2h4,0,0,0,0,1.227874658,0,0,3.882877739,0,0,7.885001318,0
ENSMUSG00000091407,Vmn2r117,0,0,0,0,0,0,0,0,0,0,0,0
