"Symbol","Gene_Symbol","TR.MC.3","TR.MC.2","TR.MC.1","NCM.2","NCM.1","DC.3","DC.2","DC.1"
"ENSMUSG00000041702","Btbd7",16.48949449,18.56548469,18.63488175,19.62930584,46.96020965,18.63663384,14.99472192,16.82977797
"ENSMUSG00000062202","Btbd9",84.05922754,79.44747069,77.24186635,208.6757029,152.0754777,59.55154261,66.93208534,68.42376913
"ENSMUSG00000082361","Btc",0.309952904,0.70420804,0.6192861,0,0,0.071404727,0.906938826,0.454858864
"ENSMUSG00000021900","Btd",26.84192148,25.92765965,28.26196568,0,24.78859364,17.4941582,21.22236852,20.40366905
"ENSMUSG00000021660","Btf3",226.1416387,209.7259581,213.7663021,164.4218199,236.2549247,238.9916224,241.2457276,298.322435
"ENSMUSG00000028568","Btf3l4",75.1325839,72.72548485,77.91745119,70.84842644,40.7812347,54.98164006,52.17921377,64.78489822
"ENSMUSG00000036478","Btg1",750.0240368,843.6412319,910.0127753,1858.311308,2232.499998,1220.949433,1166.625643,1037.728009
"ENSMUSG00000068173","Btg1-ps1",0,0,0,0,0,0,0,0
"ENSMUSG00000098348","Btg1-ps2",0,0,0,0,0,0,0,0
"ENSMUSG00000020423","Btg2",596.2254059,627.4493636,713.8679777,946.4280362,1140.275308,713.7616546,825.0120185,703.5367031
"ENSMUSG00000022863","Btg3",9.608540021,7.874326265,5.123185013,10.13125463,6.833219362,7.354686917,8.283374608,10.20183452
"ENSMUSG00000032056","Btg4",0,0,0,0,0,0,0,0
"ENSMUSG00000031264","Btk",92.05601246,83.16056763,91.71064161,74.22551132,69.34990714,82.97229318,95.34950188,81.15981733
"ENSMUSG00000052013","Btla",1.363792777,1.216359342,1.013377255,32.8562216,23.55279865,14.99499274,14.75287156,8.187459554
"ENSMUSG00000000706","Btn1a1",0,0,0,0,0,0,0,0
"ENSMUSG00000053216","Btn2a2",0,0,0,0,0,0,0,0
"ENSMUSG00000062638","Btnl1",0.185971742,0,0.225194946,0,0,0.928261456,0.604625884,0.129959675
"ENSMUSG00000020490","Btnl10",0,0,0,0,0,0.142809455,0,0.194939513
"ENSMUSG00000024340","Btnl2",21.75869385,21.83044924,21.61871478,0,5.81550584,2.998998549,2.23711577,4.678548317
"ENSMUSG00000058435","Btnl4",0,0,0,0,0,0,0,0
"ENSMUSG00000073420","Btnl5-ps",0,0,0,0,0,0,0,0
"ENSMUSG00000092618","Btnl6",0,0,0,0,0,0,0,0
"ENSMUSG00000061728","Btnl7-ps",0.061990581,0,0.112597473,0,0,0,0,0
"ENSMUSG00000040283","Btnl9",1.425783358,1.792529556,1.632663356,0,0,0,0,0.389879026
"ENSMUSG00000025217","Btrc",20.6428634,23.17484641,21.50611731,28.07201802,25.15206276,17.70837238,22.3711577,19.81885051
"ENSMUSG00000027379","Bub1",11.2822857,12.29163124,11.20344855,0,0,26.06272548,24.60827347,19.16905213
"ENSMUSG00000040084","Bub1b",24.11433592,27.91224595,21.16832489,0.070355935,46.81482201,51.91123678,50.00256059,39.83264053
"ENSMUSG00000066979","Bub3",150.8850736,138.4088893,140.8594385,116.8612079,149.9673568,112.5338503,109.6186727,132.6888286
"ENSMUSG00000032077","Bud13",13.82389951,13.5720095,12.49831948,29.8309164,2.90775292,11.78178001,11.30650403,8.967217607
"ENSMUSG00000038722","Bud31",73.95476287,65.29929098,64.74354687,42.56534061,81.05361264,67.04903898,63.96941851,73.23227712
"ENSMUSG00000071317","Bves",0,0.128037825,0.112597473,0,0,0,0,0
"ENSMUSG00000098098","Bvht",1.053839873,1.088321516,1.520065883,0,0,0.999666183,0.604625884,1.039677404
"ENSMUSG00000023988","Bysl",29.19756355,27.78420812,28.82495304,11.81979706,42.74396792,21.20720402,25.998913,22.87290288
"ENSMUSG00000034156","Bzrap1",2.107679746,2.432718683,2.251949456,0,0,1.856522911,2.841741654,1.754455619
"ENSMUSG00000051223","Bzw1",655.0544671,633.5951792,638.4839696,382.4548621,376.5540031,653.0676363,702.272964,630.4993655
"ENSMUSG00000020547","Bzw2",38.80610357,39.11555567,36.14378877,28.70522144,75.02002533,65.04970662,60.3416632,73.62215615
"ENSMUSG00000086600","C030005K06Rik",0.433934065,1.216359342,1.294870937,2.743881461,7.051300831,1.285285092,0.604625884,0.779758053
"ENSMUSG00000079183","C030005K15Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000099938","C030007H22Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000097874","C030010L15Rik",0,0.128037825,0.056298736,0,0,0,0.120925177,0.064979838
"ENSMUSG00000085078","C030013C21Rik",0,0.192056738,0,1.758898372,0,0,0,0
"ENSMUSG00000079489","C030013D06Rik",0.185971742,0.192056738,0,1.899610242,0,0,0.241850354,0.324899189
"ENSMUSG00000060380","C030014I23Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000090907","C030017D09Rik",0.123981162,0,0,0,0,0,0,0
"ENSMUSG00000100143","C030027H14Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000073374","C030034I22Rik",0.619905808,0.448132389,0.900779783,0,0,0.428428364,0.36277553,0.58481854
"ENSMUSG00000097365","C030034L19Rik",0.991849292,1.024302604,1.125974728,0,0,0.285618909,0.483700707,1.299596755
"ENSMUSG00000087574","C030037D09Rik",0,0.128037825,0.168896209,0,0,0.142809455,0.241850354,0.129959675
"ENSMUSG00000084945","C030037F17Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000084873","C030047K22Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000103160","C130012C08Rik",0.061990581,0,0,0.211067805,0.290775292,0.142809455,0,0
"ENSMUSG00000052951","C130021I20Rik",0,0.128037825,0,0,0,0,0,0.064979838
"ENSMUSG00000102854","C130023A14Rik",0.929858712,1.664491731,2.477144402,0.984983089,2.471589982,1.142475638,0.604625884,0.974697566
"ENSMUSG00000052477","C130026I21Rik",3.719434847,3.457021287,3.60311913,2.532813656,8.214401998,2.641974912,3.325442361,3.119032211
"ENSMUSG00000052848","C130026L21Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000097821","C130032M10Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000073627","C130036L24Rik",0.371943485,0.960283691,0.6192861,0.703559349,0.072693823,0.428428364,1.51156471,0.519838702
"ENSMUSG00000085154","C130046K22Rik",0.309952904,0.640189127,0.337792418,0,0,0,0.544163295,0.064979838
"ENSMUSG00000044092","C130050O18Rik",27.95775193,23.49494097,28.82495304,80.06505391,49.06833052,9.42542401,9.553088964,10.26681436
"ENSMUSG00000097557","C130060C02Rik",0.743886969,0.128037825,0.337792418,0,0,0,0.120925177,0
"ENSMUSG00000029917","C130060K24Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000050334","C130071C03Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000046133","C130073F10Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000039349","C130074G19Rik",0.061990581,0.384113476,0.056298736,0,2.544283805,0.071404727,0.36277553,0.064979838
"ENSMUSG00000036951","C130079G13Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000092397","C130080G10Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000104339","C130089K02Rik",3.099529039,5.057494105,3.546820394,19.13681429,47.68714788,6.99766328,10.27864002,3.638870913
"ENSMUSG00000000581","C1d",72.46698893,68.82033118,76.05959289,49.88235784,103.079841,69.69101389,69.47151405,81.87459554
"ENSMUSG00000042460","C1galt1",31.98713968,38.60340437,20.49274005,68.73774839,83.88867174,15.99465893,24.54781088,19.36399164
"ENSMUSG00000048970","C1galt1c1",50.27436101,42.7646337,51.85113623,47.06812045,40.49045941,30.98965167,34.04043726,38.46806394
"ENSMUSG00000036887","C1qa",1297.338875,1302.080666,1259.627928,35.60010306,24.49781835,589.8744526,544.4051458,603.077874
"ENSMUSG00000036905","C1qb",3058.863218,2918.878307,2865.436787,95.82478333,141.3167919,1874.588307,1689.687495,1919.374447
"ENSMUSG00000018446","C1qbp",78.41808469,65.4273288,65.8695216,18.43325494,35.32919798,69.54820444,69.16920111,80.51001895
"ENSMUSG00000036896","C1qc",3009.022791,2795.6419,2852.431779,69.51166368,100.5355572,1108.058559,945.0302564,1270.745707
"ENSMUSG00000045532","C1ql1",0,0.064018913,0.056298736,0,0,0.142809455,0,0.129959675
"ENSMUSG00000036907","C1ql2",0,0,0,0,0,0.071404727,0,0
"ENSMUSG00000049630","C1ql3",0,0,0,0,0,0,0,0
"ENSMUSG00000001076","C1ql4",0,0,0,0,0,0,0,0
"ENSMUSG00000017446","C1qtnf1",17.7293061,17.47716317,18.07189439,4.713847638,6.106281132,9.782447647,8.404299785,11.43645144
"ENSMUSG00000046491","C1qtnf2",1.363792777,1.792529556,0.78818231,10.62374617,0,0.428428364,0.483700707,1.234616917
"ENSMUSG00000058914","C1qtnf3",0.80587755,3.136926723,2.420845666,0.351779674,0,0.785452001,0.846476237,0.389879026
"ENSMUSG00000040794","C1qtnf4",0,0,0.056298736,0,0,0,0,0
"ENSMUSG00000079592","C1qtnf5",0,0,0,0,0,0,0,0
"ENSMUSG00000022440","C1qtnf6",0.495924646,0.832245865,1.238572201,2.110678047,0,2.570570185,1.51156471,1.624495943
"ENSMUSG00000061535","C1qtnf7",1.177821035,1.40841608,0.337792418,0,26.46055157,0.357023637,0.060462588,0.064979838
"ENSMUSG00000071347","C1qtnf9",0.495924646,1.088321516,0.900779783,0,0,0.428428364,0,0.389879026
"ENSMUSG00000055172","C1ra",7.872803759,8.386477567,7.712926888,5.909898531,11.48562403,3.713045822,4.776544482,5.328346694
"ENSMUSG00000098470","C1rb",0,0,0,0,0,0,0,0
"ENSMUSG00000038527","C1rl",8.554700148,7.29815605,10.52786371,0,4.070854088,6.212211279,4.232381187,5.133407181
"ENSMUSG00000038521","C1s1",3.223510201,2.944869985,2.533443138,22.72496697,20.42696426,2.998998549,0.906938826,1.754455619
"ENSMUSG00000079343","C1s2",0.061990581,0.064018913,0.112597473,0,0,0,0.241850354,0.064979838
"ENSMUSG00000024371","C2",1.983698585,2.11262412,2.477144402,0,4.507017026,0.428428364,0.181387765,1.104657241
"ENSMUSG00000071753","C230004F18Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000046219","C230012O17Rik",0,0,0,0.14071187,0,0,0,0
"ENSMUSG00000087461","C230014O12Rik",0,0.064018913,0,0.070355935,0,0.071404727,0,0.064979838
"ENSMUSG00000097869","C230021G24Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100334","C230024C17Rik",0,0,0.056298736,0.14071187,0,0,0,0
"ENSMUSG00000051616","C230029F24Rik",0,0,0.056298736,0,0.072693823,0,0,0
"ENSMUSG00000086181","C230034O21Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000085024","C230035I16Rik",0.061990581,0.320094564,0.168896209,0,0,0,0.060462588,0
"ENSMUSG00000084915","C230037L18Rik",0.123981162,0.576170215,0.506688628,0,4.652404672,0.571237819,0.241850354,0.259919351
"ENSMUSG00000085560","C230038L03Rik",0,0.064018913,0.112597473,0,0,0,0,0
"ENSMUSG00000103346","C230057A21Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000063623","C230062I16Rik",0.867868131,0.256075651,0.450389891,0.14071187,0.072693823,0.928261456,0.423238119,0.649798377
"ENSMUSG00000085771","C230066G23Rik",0.433934065,0.320094564,0.506688628,3.799220484,11.63101168,2.784784367,1.753415063,1.104657241
"ENSMUSG00000102212","C230085N15Rik",0.743886969,1.024302604,1.069675992,12.66406828,1.163101168,0.428428364,0.423238119,0.129959675
"ENSMUSG00000097168","C230088H06Rik",0.123981162,0,0.056298736,0.28142374,0.218081469,0.214214182,0.060462588,0
"ENSMUSG00000045975","C2cd2",12.21214441,13.0598582,14.29987905,2.532813656,24.20704306,11.4961611,12.75760615,9.487056309
"ENSMUSG00000032120","C2cd2l",25.10618522,29.32066203,24.65884655,22.09176356,7.487463768,29.56155712,28.53834172,22.2231045
"ENSMUSG00000047248","C2cd3",10.35242699,14.14817971,8.557407934,22.65461104,3.343915858,8.639972009,13.66454497,9.357096633
"ENSMUSG00000047990","C2cd4a",0,0,0.056298736,0,0,0,0,0
"ENSMUSG00000091956","C2cd4b",0,0,0,0,0,0,0,0
"ENSMUSG00000045912","C2cd4c",0,0,0,0,0,0,0,0
"ENSMUSG00000091648","C2cd4d",0,0,0,0,0,0,0,0
"ENSMUSG00000030279","C2cd5",29.25955413,32.26553201,25.72852254,30.25305201,54.66575489,30.41841385,32.40794737,23.97756012
"ENSMUSG00000024164","C3",128.1965211,159.3430738,133.9909927,199.4590754,236.9091691,27.34801058,23.3990217,17.08969732
"ENSMUSG00000097930","C330002G04Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000087679","C330006A16Rik",10.41441757,10.88321516,8.557407934,6.261678206,4.579710849,4.427093096,5.623020719,6.497983773
"ENSMUSG00000006423","C330007P06Rik",53.37389005,58.12917275,54.55347558,17.65933966,79.23626706,46.84150114,50.969962,44.44620901
"ENSMUSG00000056753","C330011M18Rik",1.363792777,1.536453905,1.013377255,2.532813656,0,2.14214182,1.148789179,1.949395132
"ENSMUSG00000097093","C330013E15Rik",1.859717423,1.024302604,1.351169674,0,0,1.07107091,1.027864002,1.039677404
"ENSMUSG00000086655","C330018A13Rik",0.061990581,0,0,0,0,0,0,0
"ENSMUSG00000024592","C330018D20Rik",8.616690728,7.29815605,9.795980135,0,18.75500633,5.92659237,7.860136489,5.653245883
"ENSMUSG00000085864","C330019F10Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000065952","C330021F23Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000099590","C330022C24Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000033031","C330027C09Rik",15.99356984,14.34023645,12.2168258,5.347051052,1.744651752,17.63696766,22.43162029,20.85852791
"ENSMUSG00000040552","C3ar1",1267.211452,1174.362935,1242.287918,28.07201802,73.85692416,718.902795,743.6898371,711.1393441
"ENSMUSG00000101581","C430002N11Rik",0,0,0,0,0,0,0,0.194939513
"ENSMUSG00000097564","C430014B12Rik",0.247962323,0.448132389,0.675584837,0,0.072693823,0.856856728,0.786013649,0.064979838
"ENSMUSG00000097932","C430039J16Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000097254","C430042M11Rik",0.371943485,0.512151302,0.731883573,0,0.072693823,0.571237819,0.967401414,0.844737891
"ENSMUSG00000087365","C430049B03Rik",0.867868131,0.768226953,0.337792418,1.336762763,0,0.642642546,1.088326591,0.519838702
"ENSMUSG00000015451","C4a",0.123981162,0.128037825,0.450389891,0,0,0.142809455,0.120925177,0.194939513
"ENSMUSG00000073418","C4b",138.4249669,144.2986293,100.0428546,63.32034141,3.343915858,51.41140369,38.21235586,32.42493903
"ENSMUSG00000026405","C4bp",0,0,0,0,0,0,0,0
"ENSMUSG00000100257","C4bp-ps1",0,0,0,0,0,0,0,0
"ENSMUSG00000085408","C530005A16Rik",0.247962323,0.576170215,0.168896209,0.492491544,0,0.214214182,0.423238119,0
"ENSMUSG00000036377","C530008M17Rik",0.123981162,0.192056738,0,0,0,0,0,0
"ENSMUSG00000074737","C530025M09Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100444","C530043A13Rik",0.061990581,0.064018913,0,0,0,0.071404727,0.060462588,0
"ENSMUSG00000097838","C530050E15Rik",1.921708004,1.216359342,2.139351984,0,7.051300831,0.071404727,0.302312942,0.324899189
"ENSMUSG00000049130","C5ar1",1513.995954,1558.924544,1654.957655,508.7437652,684.4850373,483.2671947,464.2317536,427.2424331
"ENSMUSG00000074361","C5ar2",6.942945047,10.81919625,11.71013717,3.658508615,8.577871113,3.641641095,4.232381187,2.794133022
"ENSMUSG00000022181","C6",0.309952904,0.064018913,0.168896209,0,0,0.071404727,0.060462588,0.259919351
"ENSMUSG00000103366","C630004L07Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000103570","C630004M23Rik",0.123981162,0.128037825,0.225194946,0.070355935,0.072693823,0.071404727,0.120925177,0.194939513
"ENSMUSG00000085515","C630028M04Rik",0,0,0,0,0,0,0,0.129959675
"ENSMUSG00000084910","C630043F03Rik",0.619905808,1.152340429,0.675584837,4.784203573,20.79043338,0.642642546,0.786013649,0.714778215
"ENSMUSG00000102271","C630050I24Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000079105","C7",0,0.192056738,0,0,0,0,0,0
"ENSMUSG00000079242","C730034F03Rik",2.35564207,1.40841608,2.251949456,4.502779833,0.654244407,1.785118184,1.995265417,1.039677404
"ENSMUSG00000102095","C730036E19Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000050390","C77080",12.15015383,12.86780146,9.852278872,0,0,1.07107091,2.720816477,2.469233834
"ENSMUSG00000046449","C77370",0,0,0,0,0,0,0,0
"ENSMUSG00000087242","C78197",0,0,0.112597473,0,0,0,0.060462588,0
"ENSMUSG00000101867","C78334",0,0,0,0,0,0,0,0
"ENSMUSG00000084908","C79798",0,0.128037825,0,0,0,0.071404727,0.120925177,0.194939513
"ENSMUSG00000092515","C87198",0,0,0,0,0,0,0,0
"ENSMUSG00000070686","C87414",0,0,0,0,0,0,0,0
"ENSMUSG00000046679","C87436",20.51888224,17.22108752,21.84390973,37.14793363,38.2369509,16.28027784,15.84119816,17.67451586
"ENSMUSG00000038330","C87499",0,0,0,0,0,0,0,0
"ENSMUSG00000046262","C87977",0,0,0,0,0,0,0,0
"ENSMUSG00000035031","C8a",0,0,0,0,2.18081469,0,0,0
"ENSMUSG00000029656","C8b",0,0,0,0,0,0,0,0
"ENSMUSG00000015083","C8g",1.177821035,0.960283691,0.78818231,1.407118698,0,0.928261456,1.51156471,0.714778215
"ENSMUSG00000022149","C9",0,0,0.056298736,0,0,0,0,0.064979838
"ENSMUSG00000097574","C920006O11Rik",1.6117551,1.536453905,1.294870937,0,0,0.714047273,0.423238119,0.844737891
"ENSMUSG00000097352","C920009B18Rik",13.57593719,15.04444449,15.65104872,3.025305201,9.740972281,24.56322621,23.88272241,21.76824564
"ENSMUSG00000080727","C920021L13Rik",1.921708004,3.393002374,3.546820394,6.61345788,15.55647812,3.570236367,4.47423154,3.833810426
"ENSMUSG00000028578","Caap1",15.62162636,14.14817971,13.34280053,13.15655983,9.668278458,15.78044474,21.04098076,17.08969732
"ENSMUSG00000036707","Cab39",285.2806527,297.1757929,285.2093986,283.6751295,314.182703,204.3603297,216.5769916,181.4237069
"ENSMUSG00000021981","Cab39l",73.39684764,69.26846357,73.58244849,21.38820421,44.41592585,68.04870516,70.43891546,71.60778118
"ENSMUSG00000020196","Cabin1",34.71472524,35.33843982,31.80878607,36.23330647,41.79894822,33.77443604,33.73812432,24.75731818
"ENSMUSG00000040957","Cables1",23.30845837,23.81503553,21.67501352,9.779474951,0,5.712378188,6.71134731,5.848185396
"ENSMUSG00000038990","Cables2",37.25633905,40.58799067,29.50053788,51.71161215,41.14470382,29.20453349,28.35695395,24.36743915
"ENSMUSG00000029544","Cabp1",0,0,0,0,0,0,0,0
"ENSMUSG00000024857","Cabp2",0,0,0,0,0,0,0,0
"ENSMUSG00000024842","Cabp4",0.061990581,0,0,0,0,0.214214182,0.181387765,0.064979838
"ENSMUSG00000005649","Cabp5",0,0,0,0,0,0,0,0
"ENSMUSG00000009075","Cabp7",0.123981162,0,0,1.829254307,0.218081469,0.142809455,0,0.064979838
"ENSMUSG00000007907","Cabs1",0,0,0,0,0,0,0,0
"ENSMUSG00000024430","Cabyr",1.425783358,0.576170215,1.351169674,0,2.18081469,1.999332366,1.451102121,1.104657241
"ENSMUSG00000015488","Cacfd1",17.97726843,17.47716317,21.05572742,21.03642453,33.65724005,14.70937383,15.17610968,16.50487878
"ENSMUSG00000028532","Cachd1",0.371943485,0.768226953,0.112597473,1.969966177,4.216241734,0,0.36277553,0.129959675
"ENSMUSG00000034656","Cacna1a",1.487773939,1.472434993,0.78818231,2.884593331,1.017713522,0.142809455,0.060462588,0.259919351
"ENSMUSG00000004113","Cacna1b",0.123981162,0,0.056298736,0,0,0.285618909,0.302312942,0.129959675
"ENSMUSG00000051331","Cacna1c",0,0.064018913,0.112597473,0.422135609,0,0,0,0.259919351
"ENSMUSG00000015968","Cacna1d",10.16645525,11.13929081,8.050719306,1.266406828,23.98896159,13.92392183,14.87379674,10.78665306
"ENSMUSG00000004110","Cacna1e",0.123981162,0.256075651,0.394091155,0,0.218081469,0,0.120925177,0.064979838
"ENSMUSG00000031142","Cacna1f",2.045689166,1.856548469,2.589741875,0,0,3.070403276,2.478966124,3.638870913
"ENSMUSG00000020866","Cacna1g",0,0.064018913,0.112597473,0,0,0,0,0
"ENSMUSG00000024112","Cacna1h",0,0.064018913,0.056298736,0,0,0,0,0
"ENSMUSG00000022416","Cacna1i",0,0,0.056298736,0,0,0,0,0
"ENSMUSG00000026407","Cacna1s",0.061990581,0,0,0,0,0,0,0
"ENSMUSG00000040118","Cacna2d1",0.247962323,0.448132389,0.281493682,0,1.163101168,0.142809455,0,0.129959675
"ENSMUSG00000010066","Cacna2d2",0,0,0,0,0,0,0,0
"ENSMUSG00000021991","Cacna2d3",0,0.128037825,0.112597473,0,0,0,0,0
"ENSMUSG00000041460","Cacna2d4",1.6117551,0.960283691,1.914157038,0.914627154,0.872325876,0.428428364,0.906938826,0.649798377
"ENSMUSG00000020882","Cacnb1",2.665594974,2.496737596,2.477144402,0,0,3.213212731,4.171918598,3.508911237
"ENSMUSG00000057914","Cacnb2",0.371943485,0.896264778,0.450389891,0.070355935,0,1.856522911,2.297578358,1.494536268
"ENSMUSG00000003352","Cacnb3",0.557915227,0.448132389,0.281493682,0,0,2.641974912,3.567292714,2.079354807
"ENSMUSG00000017412","Cacnb4",0.309952904,0.192056738,0.168896209,0,0,1.570904002,0.241850354,0.064979838
"ENSMUSG00000020722","Cacng1",0.123981162,0.128037825,0.112597473,0,0,0,0,0
"ENSMUSG00000019146","Cacng2",0,0,0,0,0,0,0,0
"ENSMUSG00000066189","Cacng3",0,0,0,0,0,0,0,0
"ENSMUSG00000020723","Cacng4",0.061990581,0,0.056298736,0.422135609,0.145387646,0.071404727,0.060462588,0
"ENSMUSG00000040373","Cacng5",0.061990581,0,0,0,0,0,0,0
"ENSMUSG00000078815","Cacng6",0,0,0,0,0,0,0,0
"ENSMUSG00000069806","Cacng7",0,0,0,0,0,0,0,0
"ENSMUSG00000053395","Cacng8",0,0,0,0,0,0,0,0
"ENSMUSG00000034889","Cactin",35.1486593,34.12208048,27.13599095,46.85705264,8.069014352,37.41607713,30.47314454,29.37088665
"ENSMUSG00000033417","Cacul1",51.70014437,62.41843991,48.52951078,75.91405375,28.1325095,55.3386637,58.58824814,49.90451538
"ENSMUSG00000014226","Cacybp",150.0791961,134.3756978,141.6476208,81.75359635,40.85392852,121.3166318,128.6643881,149.4536268
"ENSMUSG00000013629","Cad",12.08816325,11.97153668,6.305458478,13.78976324,10.03174757,11.78178001,10.46002779,9.552036146
"ENSMUSG00000032076","Cadm1",8.120766082,10.17900712,8.613706671,0,2.398896159,6.283616007,8.162449431,7.082802313
"ENSMUSG00000064115","Cadm2",0,0,0,0,0,0,0,0
"ENSMUSG00000005338","Cadm3",0.061990581,0.256075651,0,1.618186503,0.436162938,0.142809455,0.302312942,0.194939513
"ENSMUSG00000054793","Cadm4",0.061990581,0.192056738,0,0,0,0,0,0.064979838
"ENSMUSG00000054423","Cadps",0.061990581,0.256075651,0.056298736,0,0,0,0,0
"ENSMUSG00000017978","Cadps2",0.185971742,0.384113476,0.450389891,0,0.072693823,0,0.060462588,0.064979838
"ENSMUSG00000044566","Cage1",1.6117551,0.960283691,1.013377255,0.070355935,2.398896159,1.570904002,0.302312942,0.649798377
"ENSMUSG00000028222","Calb1",0.247962323,0.256075651,0.225194946,0.984983089,0.945019699,0.357023637,0.604625884,0.259919351
"ENSMUSG00000003657","Calb2",0,0,0,0,0,0,0,0
"ENSMUSG00000030669","Calca",0,0.128037825,0.112597473,0,0.072693823,0,0.302312942,0.064979838
